ton,(n) ,/tΔn/,tấn
tone  ,(n) ,/toun/,"tiếng, giọng"
tongue  ,(n) ,/tʌη/,lưỡi
tonight  ,"(adv).,  (n) ",/tə´nait/,"vào đêm nay, vào tối nay; đêm nay, tối nay"
tonne  ,(n) ,/tʌn/,tấn
too  ,(adv),/tu:/,cũng
tool,(n) ,/tu:l/,"dụng cụ, đồ dùng"
tooth  ,(n) ,/tu:θ/,răng
top ,"(n) , (adj) ",/tɒp/,"chóp, đỉnh; đứng đầu, trên hết"
topic  ,(n) ,/ˈtɒpɪk/,"đề tài, chủ đề"
total ,(adj) (n) ,/'toutl/,"tổng cộng, toàn bộ; tổng số, toàn bộ số lượng"
totally  ,(adv),/toutli/,hoàn toàn
touch ,(v)  (n) ,/tʌtʃ/,"sờ, mó, tiếp xúc; sự sờ, sự mó, sự tiếp xúc"
tough ,(adj) ,/tʌf/,"hắc, bền, dai"
tour ,"(n) , (v)",/tuə/,"cuộc đo du lịch, cuộc đi dạo, chuyến du lịch; đi du lịch"
tourist  ,(n) ,/'tuərist/,khách du lịch
towards ,prep.,/tə´wɔ:dz/,"theo hướng, về hướng"
towel  ,(n) ,/taʊəl/,"khăn tắm, khăn lau"
tower  ,(n) ,/'tauə/,tháp
town  ,(n) ,/taun/,"thị trấn, thị xã, thành phố nhỏ"
toy ,"(n) , (adj) ",/tɔi/,"đồ chơi, đồ trang trí; thể loại đồ chơi"
trace  ,(v)  (n) ,/treis/,"phát hiện, tìm thấy, vạch, chỉ ra, phác họa; dấu, vết, một chút"
track  ,(n) ,/træk/,"phần của đĩa; đường mòn, đường đua"
trade ,"(n) , (v)",/treid/,"thương mại, buôn bán; buôn bán, trao đổi"
trading  ,(n) ,/treidiη/,"sự kinh doanh, việc mua bán"
tradition  ,(n) ,/trə´diʃən/,truyền thống
traditional ,(adj) ,/trə´diʃənəl/,"theo truyền thống, theo lối cổ"
traditionally  ,(adv),/trə´diʃənəlli/,"(thuộc) truyền thống, là truyền thống"
traffic  ,(n) ,/'træfik/,"sự đi lại, sự giao thông, sự chuyển động"
train ,"(n) , (v)",/trein/,"xe lửa, tàu hỏa; dạy, rèn luyện, đào tạo"
training  ,(n) ,/'trainiŋ/,"sự dạy dỗ, sự huấn luyện, sự đào tạo"
transfer  ,(v)  (n) ,/'trænsfə:/,"dời, di chuyển; sự di chuyển, sự dời chỗ"
transform ,(v),/træns'fɔ:m/,"thay đổi, biến đổi"
translate ,(v),/træns´leit/,"dịch, biên dịch, phiên dịch"
translation  ,(n) ,/træns'leiʃn/,sự dịch
transparent ,(adj) ,/træns´pærənt/,"trong suốt; dễ hiểu, sáng sủa"
transport  ,(n) (v),/'trænspɔ:t/,"vận chuyển, vận tải; phương tiện đi lại"
trap ,"(n) , (v)",/træp/,"đồ đạc, hành lý; bẫy, cạm bãy; bẫy, giữ, chặn lại"
travel  ,(v)  (n) ,/'trævl/,"đi lại, đi du lịch, di chuyển; sự đi, những chuyến đi"
traveller ,(n),/'trævlə/,"người đi, lữ khách"
treat ,(v),/tri:t/,"đối xử, đối đãi, cư xử"
treatment  ,(n) ,/'tri:tmənt/,"sự đối xử, sự cư xử"
tree  ,(n) ,/tri:/,cây
trend  ,(n) ,/trend/,"phương hướng, xu hướng, chiều hướng"
trial  ,(n) ,/'traiəl/,"sự thử nghiệm, cuộc thử nghiệm"
triangle  ,(n) ,/´trai¸æηgl/,hình tam giác
trick ,"(n) , (v)",/trik/,"mưu mẹo, thủ đoạn, trò lừa gatj; lừa, lừa gạt"
trip ,"(n) , (v)",/trip/,"cuộc dạo chơi, cuộc du ngoạn; đi dạo, du ngoạn"
tropical ,(adj) ,/´trɔpikəl/,nhiệt đới
trouble  ,(n) ,/'trʌbl/,"điều lo lắng, điều muộn phiền"
trousers  ,(n),/´trauzə:z/,quần
truck  ,(n),/trʌk/,rau quả tươi
true ,(adj) ,/tru:/,"đúng, thật"
truly  ,(adv),/'tru:li/,"đúng sự thật, đích thực, thực sự"
trust ,"(n) , (v)",/trʌst/,"niềm tin, sự phó thác; tin, tin cậy, phó thác"
truth  ,(n) ,/tru:θ/,sự thật
try,(v),/trai/,"thử, cố gắng"
tube  ,(n) ,/tju:b/,"ống, tuýp"
Tuesday  ,(n),/´tju:zdi/,thứ 3
tune ,"(n) , (v)","/tun , tyun/","điệu, giai điệu; lên dây, so dây (đàn)"
tunnel  ,(n) ,/'tʌnl/,"đường hầm, hang"
turn  ,(v)  (n) ,/tə:n/,"quay, xoay, vặn; sự quay, vòng quay"
TV,(n),"/,ti: 'vi:/",vô tuyến truyền hình
twice  ,(adv),/twaɪs/,hai lần
twin ,"(n) , (adj) ",/twɪn/,"sinh đôi, tạo thành cặp; cặp song sinh"
twist  ,(v)  (n) ,/twist/,"xoắn, cuộn, quắn; sự xoắn, vòng xoắn"
twisted ,(adj) ,/twistid/,"được xoắn, được cuộn"
type ,"(n) , (v)",/taip/,"loại, kiểu, mẫu; phân loại, xếp loại"
typical ,(adj) ,/´tipikəl/,"tiêu biểu, điển hình, đặc trưng"
typically  ,(adv),/´tipikəlli/,"điển hình, tiêu biểu"
tyre  ,(n),/'taiз/,"lốp, vỏ xe"
ugly ,(adj) ,/'ʌgli/,"xấu xí, xấu xa"
ultimate ,(adj) ,/ˈʌltəmɪt/,"cuối cùng, sau cùng"
ultimately  ,(adv),/´ʌltimətli/,"cuối cùng, sau cùng"
umbrella  ,(n) ,/ʌm'brelə/,"ô, dù"
unable,,/ʌn´eibl/,"không thể, không có khẳ năng (# có thể)"
unable ,(adj) ,/'ʌn'eibl/,"không có năng lực, không có tài"
unacceptable ,(adj) ,/'ʌnək'septəbl/,không chấp nhận được
uncacceptable,,/¸ʌnək´septəbl/,không thể chấp nhận
uncertain,,/ʌn'sə:tn/,"không chắc chắn, khôn biết rõ ràng"
uncertain ,(adj) ,/ʌn'sə:tn/,"thiếu chính xác, không chắc chắn"
uncle  ,(n) ,/ʌηkl/,"chú, bác"
uncomfortable,,/ʌη´kʌmfətəbl/,"bất tiện, không tiện lợi"
uncomfortable ,(adj) ,/ʌη´tkʌmfətəbl/,"bất tiện, khó chịu, không thoải mái"
unconscious,,/ʌn'kɔnʃəs/,"bất tỉnh, ngất đi"
unconscious ,(adj) ,/ʌn'kɔnʃəs/,"bất tỉnh, không có ý thức, không biết rõ"
uncontrolled,,/'ʌnkən'trould/,"không bị kiềm chế, không bị kiểm tra"
uncontrolled ,(adj) ,/'ʌnkən'trould/,"không bị điều khiển, không bị kiểm tra, không bị hạn chế"
under,(adv) ,/'ʌndə/,"dưới, ở dưới; ở phía dưới, về phía dưới"
underground  ,(adj) (adv),/'ʌndəgraund/,"dưới mặt đất, ngầm dưới đất; ngầm"
underneath,(adv),/¸ʌndə´ni:θ/,"dưới, bên dưới"
understand ,(v),/ʌndə'stænd/,"hiểu, nhận thức"
understanding  ,(n) ,/ˌʌndərˈstændɪŋ/,"trí tuệ, sự hiểu biết"
underwater ,(adj)  (adv),/´ʌndə¸wɔtə/,"ở dưới mặt nước, dưới mặt nước"
underwear  ,(n) ,/'ʌndəweə/,quần lót
undo,,/ʌn´du:/,"tháo, gỡ, xóa, hủy bỏ"
undo ,(v),/ʌn´du:/,"tháo, gỡ; xóa bỏ, hủy bỏ"
unemployed,,/¸ʌnim´plɔid/,"không dùng, thất nghiệp"
unemployed ,(adj) ,/¸ʌnim´plɔid/,"thất nghiệp; không dùng, không sử dụng được"
unemployment,,/'Δnim'ploimзnt/,"sự thất nghiệp, tình trạng thất nghiệp"
unemployment ,(n),/'Δnim'ploimзnt/,"sự thất nghiệp, nạn thất nghiệp"
unexpected,,/ unexpectedly /,"ʌniks´pektid/ bất ngờ, đột ngột, gây ngạc nhiên"
unexpected ,(adj) ,/¸ʌniks´pektid/,"bất ngờ, gây ngạc nhiên"
unexpectedly  ,(adv),/'Δniks'pektid/,"bất ngờ, gây ngạc nhiên"
unfair,,/ unfairly /,"n´fɛə/ không đúng, không công bằng, gian lận"
unfair ,(adj) ,/ʌn´fɛə/,"gian lận, không công bằng; bất lợi"
unfairly  ,(adv),/ʌn´fɛəli/,"gian lận, không công bằng; bất lợi"
unfortunate ,(adj) ,/Λnfo:'t∫әneit/,"không may, rủi ro, bất hạnh"
unfortunately  ,(adv),/ʌn´fɔ:tʃənətli/,"một cách đáng tiếc, một cách không may"
unfriendly,,/ʌn´frendli/,"đối địch, không thân thiện"
unfriendly ,(adj) ,/ʌn´frendli/,"không thân thiện, không có thiện cảm"
unhappiness,,/ʌn´hæpinis/,"sự buồn, nỗi buồn"
unhappiness ,(n),/ʌn´hæpinis/,"nỗi buồn, sự bất hạnh"
unhappy,,/ʌn´hæpi/,"buồn rầu, khổ sở"
unhappy ,(adj) ,/ʌn´hæpi/,"buồn rầu, khốn khổ"
uniform,"(n) , (adj) ",/ˈjunəˌfɔrm/,"đồng phục; đều, giống nhau, đồng dạng"
unimportant,,/¸ʌnim´pɔ:tənt/,không quan trọng
unimportant ,(adj) ,/¸ʌnim´pɔ:tənt/,"khônh quan trọng, không trọng đại"
union  ,(n) ,/'ju:njən/,"liên hiệp, sự đoàn kết, sự hiệp nhất"
unique ,(adj) ,/ju:´ni:k/,độc nhất vô nhị
unit,(n) ,/'ju:nit/,đơn vị
unite ,(v),/ju:´nait/,"liên kết, hợp nhất, hợp lại, kết thân"
united ,(adj) ,/ju:'naitid/,"liên minh, đoàn kết, chung, thống nhất"
universe  ,(n) ,/'ju:nivə:s/,vũ trụ
university  ,(n) ,/¸ju:ni´və:siti/,trường đại học
unkind,,/ʌn´kaind/,"không tử tế, không tốt"
unkind ,(adj) ,/ʌn´kaind/,"độc ác, tàn nhẫn"
unknown,,/'ʌn'noun/,"không biết, không được nhận ra"
unknown ,(adj) ,/'ʌn'noun/,không biết
unless,,/ʌn´les/,"trừ phi, trừ khi, nếu không"
unlike,,/ʌn´laik/,"không giống, khác"
unlike ,(adj) ,/ʌn´laik/,"khác, không giống"
unlikely,,/ʌnˈlaɪkli/,"không có thể xảy ra, không chắc chắn; không có thực"
unlikely ,(adj) ,/ʌnˈlaɪkli/,"không thể xảy ra, không chắc xảy ra"
unload ,(v),/ʌn´loud/,"cất gánh nặng, dỡ hàng"
unlod,,/ʌn´loud/,"tháo, dỡ"
unlucky,,/ʌn´lʌki/,"không gặp may, không may mắn"
unlucky ,(adj) ,/ʌn´lʌki/,"không gặp may, bất hạnh"
unnecessary,,/ʌn'nesisəri/,"không cần thiết, không mong muốn"
unnecessary ,(adj) ,/ʌn'nesisəri/,"không cần thiết, không mong muốn"
unpleasant,,/ʌn'plezənt/,"không dễ chịu, khó chịu"
unpleasant ,(adj) ,/ʌn'plezənt/,"không dễ chịu, khó chịu, khó ưa"
unreasonable,,/ʌnˈrizənəbəl/,"vô lý, vượt quá giới hạn của cái hợp lý"
unreasonable ,(adj) ,/ʌnˈrizənəbəl/,vô lý
unsteady,,/ʌn´stedi/,"không đúng mực, không vững, không chắc"
unsteady ,(adj) ,/ʌn´stedi/,"không chắc, không ổn định"
unsuccessful,,/¸ʌnsək´sesful/,"không thành công, không thành đạt"
unsuccessful ,(adj) ,/¸ʌnsək´sesful/,"không thành công, thất bại"
untidy ,(adj) ,/ʌn´taidi/,"không gọn gàng, không ngăn nắp, lộn xộn"
untidy ,,/ʌn´taidi/,"không gọn gàng, không ngăn nắp, lộn xộn"
until,"conj., prep.",/ʌn´til/,"trước khi, cho đến khi"
unusual,(adj),/ʌn´ju:ʒuəl/,"hiếm, khác thường, đáng chú ý"
unusually,(adv),/ʌn´ju:ʒuəlli/,"cực kỳ, khác thường"
unwilling,,/ unwillingly /,"n´wiliη/ không muốn, không có ý định"
unwilling ,(adj) ,/ʌn´wiliη/,"không sẵn lòng, miễn cưỡng"
unwillingly  ,(adv),/ʌn´wiliηgli/,"không sẵn lòng, miễn cưỡng"
up  ,"(adv)., prep.",/Λp/,"ở trên, lên trên, lên"
upon,prep,/ə´pɔn/,"trên, ở trên"
upper ,(adj) ,/´ʌpə/,cao hơn
upset  ,(v) (adj) ,/ʌpˈsɛt/,"làm đổ, đánh đổ"
upsetting ,(adj) ,/ʌp´setiη/,"tính đánh đổ, làm đổ"
upside down  ,(adv),/´ʌp¸said/,lộn ngược
upstairs  ,(adv) (adj) (n) ,/´ʌp´stɛəz/,"ở tên gác, cư ngụ ở tầng gác; tầng trên, gác"
upward ,(adj) ,/'ʌpwəd/,"lên, hướng lên, đi lên"
urban ,(adj) ,/ˈɜrbən/,"(thuộc) thành phố, khu vực"
urge  ,(v)  (n) ,/ə:dʒ/,"thúc, giục, giục giã; sự thúc đẩy, sự thôi thúc"
urgent ,(adj) ,/ˈɜrdʒənt/,"gấp, khẩn cấp"
us pro ,(n) ,/ʌs/,"chúng tôi, chúng ta; tôi và anh"
use  ,(v)  (n) ,/ju:s/,"sử dụng, dùng; sự dùng, sự sử dụng"
used ,(adj) ,/ju:st/,"đã dùng, đã sử dụng"
used to  ,(v),/'ju:s tu:/,đã quen dùng
useful ,(adj) ,/´ju:sful/,"hữu ích, giúp ích"
useless ,(adj) ,/'ju:slis/,"vô ích, vô dụng"
user  ,(n) ,/´ju:zə/,"người dùng, người sử dụng"
usual,(adj) ,/'ju:ʒl/,"thông thường, thường dùng"
usually,(adv),/'ju:ʒәli/,thường thường
vacation  ,(n) ,/və'kei∫n/,"kỳ nghỉ hè, kỳ nghỉ lễ; ngày nghỉ, ngày lễ"
valid ,(adj) ,/'vælɪd/,"chắc chắn, hiệu quả, hợp lý"
valley  ,(n) ,/'væli/,thung lũng
valuable ,(adj) ,/'væljuəbl/,"có giá trị lớn, đáng giá"
value ,"(n) , (v)",/'vælju:/,"giá trị, ước tính, định giá"
van,(n) ,/væn/,"tiền đội, quân tiên phong; xe tải"
variation  ,(n) ,/¸veəri´eiʃən/,"sự biến đổi, sự thay đổi mức độ, sự khác nhau"
varied ,(adj) ,/'veərid/,"thuộc nhiều loại khác nhau, những vẻ đa dạng"
variety  ,(n) ,/və'raiəti/,"sự đa dạng, trạng thái khác nhau"
various ,(adj) ,/veri.əs/,"khác nhau, thuộc về nhiều loại"
vary ,(v),/'veəri/,"thay đổi, làm cho khác nhau, biến đổi"
vast ,(adj) ,/vɑ:st/,"rộng lớn, mênh mông"
vegetable  ,(n) ,/ˈvɛdʒtəbəl/ ,"rau, thực vật"
,,/ˈvɛdʒɪtəbəl/,
vehicle  ,(n) ,/'vi:hikl/,xe cộ
venture ,"(n) , (v)",/'ventʃə/,"sự án kinh doanh, công việc kinh doanh; liều, mạo hiểm, cả gan"
version  ,(n) ,/'və:∫n/,bản dịch sang một ngôn ngữ khác
vertical ,(adj) ,/ˈvɜrtɪkəl/,"thẳng đứng, đứng"
very  ,(adv),/'veri/,"rất, lắm"
via,prep,/'vaiə/,"qua, theo đường"
victim  ,(n) ,/'viktim/,nạn nhân
victory  ,(n) ,/'viktəri/,chiến thắng
video  ,(n) ,/'vidiou/,video
view ,"(n) , (v)",/vju:/,"sự nhìn, tầm nhìn; nhìn thấy, xem, quan sát"
village  ,(n) ,/ˈvɪlɪdʒ/,"làng, xã"
violence  ,(n) ,/ˈvaɪələns/,"sự ác liệt, sự dữ dội; bạo lực"
violent ,(adj) ,/'vaiələnt/,"mãnh liệt, mạnh mẽ, hung dữ"
violently  ,(adv),/'vaiзlзntli/,"mãnh liệt, dữ dội"
virtually  ,(adv),/'və:tjuəli/,"thực sự, hầu như, gần như"
virus  ,(n) ,/'vaiərəs/,vi rút
visible ,(adj) ,/'vizəbl/,"hữu hình, thấy được"
vision  ,(n) ,/'viʒn/,"sự nhìn, thị lực"
visit  ,(v)  (n) ,/vizun/,"đi thăm hỏi, đến chơi, tham quan; sự đi thăm, sự thăm viếng"
visitor  ,(n) ,/'vizitə/,"khách, du khách"
vital ,(adj) ,/'vaitl/,"(thuộc) sự sống, cần cho sự sống"
vocabulary  ,(n) ,/və´kæbjuləri/,từ vựng
voice  ,(n) ,/vɔis/,"tiếng, giọng nói"
volume  ,(n) ,/´vɔlju:m/,"thế tích, quyển, tập"
vote ,"(n) , (v)",/voʊt/,"sự bỏ phiếu, sự bầu cử; bỏ phiếu, bầu cử"
wage  ,(n) ,/weiʤ/,"tiền lương, tiền công"
waist  ,(n) ,/weist/,"eo, chỗ thắt lưng"
wait ,(v),/weit/,chờ đợi
waiter  ,(n) ,/'weitə/,"người hầu bàn, người đợi, người trông chờ"
wake ,(up) (v),/weik/,"thức dậy, tỉnh thức"
walk  ,(v)  (n) ,/wɔ:k/,"đi, đi bộ; sự đi bộ, sự đi dạo"
walking  ,(n) ,/'wɔ:kiɳ/,"sự đi, sự đi bộ"
wall  ,(n) ,/wɔ:l/,"tường, vách"
wallet  ,(n) ,/'wolit/,cái ví
wander  ,(v)  (n) ,/'wɔndə/,đi lang thang; sự đi lang thang
want ,(v),/wɔnt/,muốn
war,(n) ,/wɔ:/,chiến tranh
warm ,(adj) (v),/wɔ:m/,"ấm, ấm áp; làm cho nóng, hâm nóng"
warmth  ,(n) ,/wɔ:mθ/,"trạng thái ấm, sự ấm áp; hơi ấm"
warn ,(v),/wɔ:n/,"báo cho biết, cảnh báo"
warning  ,(n) ,/'wɔ:niɳ/,"sự báo trước, lời cảnh báo"
wash ,(v),"/wɒʃ , wɔʃ/","rửa, giặt"
washing  ,(n) ,/'wɔʃiɳ/,"sự tắm rửa, sự giặt"
waste  ,"(v) (n) , (adj) ",/weɪst/,"lãng phí, uổng phí; vùng hoang vu, sa mạc; bỏ hoang"
watch  ,(v)  (n) ,/wɔtʃ/,"nhìn, theo dõi, quan sát; sự canh gác, sự canh phòng"
water  ,(n) ,/'wɔ:tə/,nước
wave ,"(n) , (v)",/weɪv/,"sóng, gợn nước; gợn sóng, uốn thành sóng"
way  ,(n) ,/wei/,"đường, đường đi"
we,(n) ,/wi:/,"chúng tôi, chúng ta"
weak ,(adj) ,/wi:k/,"yếu, yếu ớt"
weakness  ,(n) ,/´wi:knis/,"tình trạng yếu đuối, yếu ớt"
wealth  ,(n) ,/welθ/,"sự giàu có, sự giàu sang"
weapon  ,(n) ,/'wepən/,vũ khí
wear ,(v),/weə/,"mặc, mang, đeo"
weather  ,(n) ,/'weθə/,thời tiết
web  ,(n) ,/wɛb/,"mạng, lưới"
wedding  ,(n) ,/ˈwɛdɪŋ/,"lễ cưới, hôn lễ"
Wednesday  ,(n),/´wensdei/,thứ 4
week  ,(n) ,/wi:k/,"tuần, tuần lễ"
weekend  ,(n) ,/¸wi:k´end/,cuối tuần
weekly ,(adj) ,/´wi:kli/,"mỗi tuần một lần, hàng tuần"
weigh ,(v),/wei/,"cân, cân nặng"
weight  ,(n) ,/'weit/,trọng lượng
welcome ,(v) (adj),/'welkʌm/,"chào mừng, hoan nghênh"
well  ,(adv) (adj),/wel/,"tốt, giỏi; ôi, may quá!"
well known ,(adj) ,/´wel´noun/,"nổi tiếng, được nhiều người biết đến"
west ,"(n) , (adj) (adv) ",/west/,"phía Tây, theo phía tây, về hướng tây"
western ,(adj) ,/'westn/,"về phía tây, của phía tây"
wet ,(adj) ,/wɛt/,"ướt, ẩm ướt"
what,(n)det.,/wʌt/,"gì, thế nào"
whatever,"det., pro (n)",/wɔt´evə/,"bất cứ thứ gì, bất kể thứ gì"
wheel  ,(n) ,/wil/,bánh xe
when  ,(adv) conj.,/wen/,"khi, lúc, vào lúc nào"
whenever,conj.,/wen'evə/,"bất cứ lúc nào, lúc nào"
where  ,"(adv)., conj.",/weər/,"đâu, ở đâu; nơi mà"
whereas,conj.,/weə'ræz/,"nhưng ngược lại, trong khi"
wherever,conj.,/ weər'evə(r)/,"ở bất cứ nơi nào, ở bất cứ nơi đâu"
whether,conj.,/´weðə/,có..không; có... chăng; không biết có.. không
which,(n) det.,/witʃ/,"nào, bất cứ.. nào; ấy, đó"
while,(n) ,/wail/,"trong lúc, trong khi; lúc, chốc, lát"
whilst,conj.,/wailst/,"trong lúc, trong khi"
whisper  ,(v)  (n) ,/´wispə/,"nói thì thầm, xì xào; tiếng nói thì thầm, tiếng xì xào"
whistle ,"(n) , (v)",/wisl/,"sự huýt sáo, sự thổi còi; huýt sáo, thổi còi"
white ,(adj)  (n) ,/wai:t/,trắng; màu trắng
who,(n) pro,/hu:/,"ai, người nào, kẻ nào, người như thế nào"
whoever,(n) pro,/hu:'ev /,"ai, người nào, bất cứ ai, bất cứ người nào, dù ai"
whole ,(adj) (n) ,/həʊl/,"bình an vô sự, không suy suyển, không hư hỏng; toàn bộ, tất cả, toàn thể"
whom,(n) pro,/hu:m/,"ai, người nào; người mà"
whose,(n) ,/hu:z/,của ai
why  ,(adv),/wai/,"tại sao, vì sao"
wide ,(adj) ,/waid/,"rộng, rộng lớn"
widely  ,(adv),/´waidli/,"nhiều, xa; rộng rãi"
width  ,(n) ,/wɪdθ; wɪtθ/,"tính chất rộng, bề rộng"
wife  ,(n) ,/waif/,vợ
wild ,(adj) ,/waɪld/,"dại, hoang"
wildly  ,(adv),/waɪldli/,"dại, hoang"
will,(v)  (n) ,/wil/,"sẽ; ý chí, ý định"
willing ,(adj) ,/´wiliη/,"bằng lòng, vui lòng, muốn"
willingly  ,(adv),/'wiliηli/,"sẵn lòng, tự nguyện"
willingness  ,(n) ,/´wiliηnis/,"sự bằng lòng, sự vui lòng"
win,(v),/win/,"chiếm, đọat, thu được"
wind  ,(v),/wind/,"quấn lại, cuộn lại"
wind  ,(n) ,/wind/,gió
window  ,(n) ,/'windəʊ/,cửa sổ
wine  ,(n) ,/wain/,"rượu, đồ uống"
wing  ,(n) ,/wiη/,"cánh, sự bay, sự cất cánh"
winner  ,(n) ,/winər/,người thắng cuộc
winning ,(adj) ,/´winiη/,"đang dành thắng lợi, thắng cuộc"
winter  ,(n) ,/ˈwɪntər/,mùa đông
wire  ,(n) ,/waiə/,dây (kim loại)
wise ,(adj) ,/waiz/,"khôn ngoan, sáng suốt, thông thái"
wish  ,(v)  (n) ,/wi∫/,"ước, mong muốn; sự mong ước, lòng mong muốn"
with,prep.,/wið/,"với, cùng"
withdraw ,(v),/wɪðˈdrɔ/ ,
,,/wɪθˈdrɔ/,"rút, rút khỏi, rút lui"
within,prep,/wið´in/,"trong vong thời gian, trong khoảng thời gian"
without,prep,/wɪðˈaʊt/ ,
,,/wɪθaʊt/,"không, không có"
witness ,"(n) , (v)",/'witnis/,"sự làm chứng, bằng chứng; chứng kiến, làm chứng"
woman  ,(n) ,/'wʊmən/,"đàn bà, phụ nữ"
wonder ,(v),/'wʌndə/,"ngạc nhiên, lấy làm lạ, kinh ngạc"
wonderful ,(adj) ,/´wʌndəful/,"phi thường, khác thường, kỳ diệu, tuyệt vời"
wood  ,(n) ,/wud/,gỗ
wooden ,(adj) ,/´wudən/,làm bằng gỗ
wool  ,(n) ,/wul/,len
word  ,(n) ,/wə:d/,từ
work  ,(v)  (n) ,/wɜ:k/,"làm việc, sự làm việc"
worker  ,(n) ,/'wə:kə/,người lao động
working ,(adj) ,/´wə:kiη/,"sự làm, sự làm việc"
world  ,(n) ,/wɜ:ld/,thế giới
worried ,(adj) ,/´wʌrid/,"bồn chồn, lo nghĩ, tỏ ra lo lắng"
worry  ,(v)  (n) ,/'wʌri/,"lo lắng, suy nghĩ; sự lo lắng, suy nghĩ"
worrying ,(adj) ,/´wʌriiη/,"gấy lo lắng, gây lo nghĩ"
worship ,"(n) , (v)",/ˈwɜrʃɪp/,"sự tôn thờ, sự tôn sùng; thờ, thờ phụng, tôn thờ"
worth ,(adj) ,/wɜrθ/,"đáng giá, có giá trị"
would,(v) modal,/wud/,
wound ,"(n) , (v)",/waund/,"vết thương, thương tích; làm bị thường, gây thương tích"
wounded ,(adj) ,/'wu:ndid/,bị thương
wrap ,(v),/ræp/,"gói, bọc, quấn"
wrapping  ,(n) ,/'ræpiɳ/,"vật bao bọc, vật quấn quanh"
wrist  ,(n) ,/rist/,cổ tay
write ,(v),/rait/,viết
writer  ,(n) ,/'raitə/,người viết
writing  ,(n) ,/´raitiη/,sự viết
written ,(adj) ,/'ritn/,"viết ra, được thảo ra"
wrong ,(adj)  (adv),/rɔɳ/,sai
wrongly  ,(adv),/´rɔηgli/,"một cách bất công, không đúng"
yard  ,(n) ,/ja:d/,"lat, thước Anh (bằng 0, 914 mét)"
yawn  ,(v)  (n) ,/jɔ:n/,há miệng; cử chỉ ngáp
yeah,,/jeə/,"vâng, ừ"
year  ,(n) ,/jə:/,năm
yellow ,(adj)  (n) ,/'jelou/,vàng; màu vàng
yes,(n) ,/jes/,"vâng, phải, có chứ"
yesterday   ,"(adv).,  (n) ",/'jestədei/,hôm qua
yet  ,"(adv)., conj.",/yet/,"còn, hãy cỏn, còn nữa; như mà, xong, tuy thế, tuy nhiên"
you,(n) ,/ju:/,"anh, chị, ông, bà, ngài, ngươi, mày;"
young ,(adj) ,/jʌɳ/,"trẻ, trẻ tuổi, thanh niên"
your,det.,/jo:/,"của anh, của chị, của ngài, của mày;"
yours,(n) ,/jo:z/,"cái của anh, cái của chị, cái của ngài"
